PK_COD_ENTIDADE,NO_ENTIDADE,MAT_CRECHE,MAT_PRE,MAT_FUND,MAT_MEDIO
33128235,CIEP 339 MARIO TAMBORINDEGUY,0,0,0,1424
33128391,ESC POLITECNICA DE SAUDE JOAQUIM VENANCI,0,0,0,336
33128456,CAPE JD GUANABARA,35,58,0,0
33128480,CENTRO EDUCACIONAL ESTRELINHA MAGICA,32,35,36,0
33128545,CENTRO EDUC SEIXAS MOTA,24,27,50,0
33128553,CENTRO EDUC STA ROSA LTDA,17,37,134,0
33128600,CE BARAO DE ITARARE,0,0,0,0
33128618,CE CARLOS MAGNO NAZARETH CERQUEIRA,0,0,0,565
33128626,COLEGIO JARITA LTDA,75,93,321,0
33128677,CENTRO DE ENSINO TAVARES E SILVA,23,34,91,0
33128790,COMECO DO CAMINHO CRECHE E MATERNAL LTDA,68,29,0,0
33128863,ESCOLA TEMPO DE CRESCER,15,12,0,0
33128960,CRECHE ESCOLA PIRILAMPO,42,2,0,0
33128987,CRECHE JD ESCOLA TIA ANASTACIA LTDA,10,5,0,0
33129005,CURSO DE APLICACAO UNIVERSITARIA LTDA,0,0,618,344
33129010,COLEGIO E ESCOLA TECNICA SILVA E SOUZA,0,0,30,53
33129029,CENTRO EDUCACIONAL SANTA MARTA,0,0,122,72
33129142,INST EDUC BRAGA NETO CRECHE ESC PASSO DA INFANC,30,34,21,0
33129215,CENTRO EDUCACIONAL TIA NEIA,0,5,74,0
33129240,CRECHE MAE DO DIVINO SALVADOR,256,0,0,0
33129290,0107602 CRECHE MUNICIPAL DEPUTADO LUIZ EDUARDO DE MAGALHAES,148,0,0,0
33129312,AMORA CENTRO EDUCACIONAL,157,61,0,0
33129380,0625603 CRECHE MUNICIPAL DR ALBERT SABIN,97,0,0,0
33129398,0625607 CRECHE MUNICIPAL LUIZA DE BARROS DE SA FREIRE,163,0,0,0
33129428,1019613 CRECHE MUNICIPAL DJANIRA MARIA RAMOS,149,153,0,0
33129436,CENTRO EDUCACIONAL LOSANGO,5,6,51,0
33129444,JD ESC PEQUENOS TALENTOS,32,50,108,0
33129576,INSTITUTO ANNA QUEIROZ,4,7,17,0
33129592,CENTRO EDUC MAC AMARA JD ESC PATIN,8,18,43,0
33129673,CRESCENDO CENTRO EDUCACIONAL,36,21,8,0
33129681,JD ESC FLOR DO UNIVERSO,7,11,10,0
33129706,COLEGIO CRIAR,16,22,7,0
33129711,JD DE INF GIRASSOL ENCANTADO,0,10,3,0
33129878,COLEGIO NOTRE DAME - ILHA,0,183,384,0
33129894,COLEGIO SANTA HELENA,8,10,19,0
33129902,COLEGIO INTERNACIONAL EVEREST,0,0,304,35
33129959,JARDIM E ESCOLA CRIANCA FELIZ,43,18,0,0
33129967,CE N S DE FATIMA E JD INF NUVEM DE ALGOD,63,80,313,0
33129975,CANTO DOS SONHOS CRECHE ESCOLA,40,23,33,0
33129991,INST EDUCACIONAL SOLANGE FURTADO,43,35,36,0
33130027,COLEGIO IBPI BARRA DA TIJUCA,0,0,24,64
33130108,BABY CEMI - CEMI JUNIOR,51,59,40,0
33130140,JARDIM ESCOLA SUCURY LTDA,21,39,50,0
33130370,0716605 CRECHE MUNICIPAL SEMPRE VIDA NISE DA SILVEIRA,140,0,0,0
33130418,JARDIM ESCOLA POPI LTDA - COL CELIO RODRIGUES,0,0,0,143
33130426,CPII - CAMPUS SAO CRISTOVAO III,0,0,0,1084
33130469,JARDIM ESCOLA TRES IRMAS LTDA,20,29,111,0
33130477,ESCOLA BRITANICA - THE BRITISH SCHOOL RIO DE JANEIRO BOTAFOGO,31,0,0,0
33130493,COLEGIO PALAS,28,44,0,0
33130507,CENTRO EDUC BARAO DE UBA - CRECHE ESC CASTELINHO LTDA-ME,11,7,0,0
33130523,LUZ DO SOL,48,34,20,0
33130540,CRECHE ESCOLA GLUB GLUB LTDA,45,26,0,0
33130558,CENTRO EDUCIONAL SILVA DOS ANJOS LTDA,27,54,42,0
33130574,CRECHE ESCOLA BARUC,35,29,0,0
33130590,JARDIM ESCOLA TIA ZIZINHA,18,18,0,0
33131813,CENTRO EDUCACIONAL FALCAO LOPES LTDA,0,14,47,0
33131830,CENTRO EDUC OLIVEIRA DIAS LTDA,9,26,53,0
33131929,JARDIM ESC PANTERA COR DE ROSA,0,2,24,0
33131996,JARDIM ESCOLA URSINHOS RISONHOS,16,23,49,0
33132178,CRECHE DOCE MEL,9,0,0,0
33132186,CRECHE BONFIM,71,15,0,0
33132224,CRECHE ESC OS PRIMEIROS PASSOS DA CRIANCA,25,29,0,0
33132267,DENTINHO DE LEITE CRECHE LTDA,36,41,48,0
33132275,SOCIEDADE EDUCACIONAL ANTONIO MIGUEL LTDA,12,5,0,0
33132283,CRECHE ESCOLA MUNDO KIDS,84,55,0,0
33132291,CRECHE 1 2 3 E JA,82,38,0,0
33132330,COLEGIO DNA LTDA,9,14,47,0
33132356,CENTRO DE ATIVIDADE EDUCACIONAL CRIARTE,9,25,26,0
33132364,CENTRO EDUCACIONAL BOA ESPERANCA,63,79,174,0
33132372,CENTRO EDUCACIONAL CRESCER LTDA,0,5,57,0
33132569,INSTITUTO EDUCACIONAL VIVENCIANDO,14,9,20,0
33132577,SOC EDUC NUCLEO DE ART SOL NASCENTE LTDA,7,25,46,0
33132747,CRECHE ACONCHEGO,16,9,0,0
33132755,JARDIM DA INFANCIA O SABER EM CORES,22,42,48,0
33132836,CENTRO EDUCACIONAL THUTY LTDA,43,67,113,0
33132844,CENTRO EDUCACIONAL OS CORDEIRINHOS,39,32,53,0
33132879,CE DOM HELDER CAMARA,0,0,0,1132
33132887,CE COMPOSITOR MANACEIA JOSE DE ANDRADE,0,0,0,890
33132984,0724026 ESCOLA MUNICIPAL EMBAIXADOR ITALO ZAPPA,0,272,906,0
33133034,INSTITUTO EDUCACIONAL ELYON,20,30,40,0
33133042,JARDIM ESCOLA VINICIUS LTDA,0,0,116,0
33133166,JARDIM ESCOLA JEITINHO DE VIVER,4,23,143,0
33133328,COLEGIO E CURSO SONNART,0,0,65,70
33133573,COLEGIO OLIVEIRA FERREIRA,9,27,87,0
33133840,COLEGIO ESPLENDOR,14,26,144,89
33133913,CENTRO EDUCACIONAL ALETANIA,21,23,71,0
33133921,CRECHE TIJOLINHO LTDA ME,94,22,0,0
33133930,CENTRO EDUCACIONAL TOPAZIO,11,21,199,0
33133964,CENTRO EDUCACIONAL CATTANEO ADORNO,25,35,37,0
33134049,CE PROFESSORA MARIA TEREZINHA DE CARVALHO MACHADO,0,0,0,1940
33134197,JARDIM ESC PEQUENO HEROI,33,47,126,0
33134200,CRESCENDO CRECHE MATERNAL LTDA,16,9,0,0
33134235,CRECHE ESCOLA BEBES E BABAS,51,49,0,0
33134251,CRECHE PEIXINHO SABIDO LTDA,42,13,0,0
33134260,CRECHE ESC CASTELINHO DO SABER SC LTDA,0,0,271,0
33134308,CRECHE JARDIM E ESCOLA ESTRELINHA ENCANTADA LTDA,33,10,0,0
33134316,SAPIENTIA SOCIEDADE DE PART E PESQUISA EDUC LTDA,36,21,0,0
33134324,CRECHE NOSSO FRUTO LTDA,67,66,0,0
33134332,CENTRO DE ATIVIDADES PSICOPEDAGOGICAS LTDA MAMAE POSSO IR EDUCACAO INFANTIL,24,0,0,0
33134340,CRECHE ESCOLA CONVIVER,34,17,0,0
33134359,CENTRO EDUCACIONAL LOPES SILVA,16,39,221,38
33134367,COLEGIO SANTAMARINHA,10,29,166,0
33134413,JARDIM DE INFANCIA TIA PAULA,16,32,81,0
33134421,CENTRO EDUCACIONAL BANANAS DE PIJAMA,25,32,0,0
33134448,CRECHE ESC SANTA RITA DE CASSIA LTDA,10,11,0,0
33134464,CENTRO EDUCACIONAL WAGNER JACCOUD,16,35,64,0
33134480,CENTRO EDUCACIONAL FESTA DAS LETRINHAS,18,16,47,0
33134510,JARDIM DE INFANCIA TIA DULCE,6,4,0,0
33134529,CENTRO EDUCACIONAL ANJINHOS DO CEU,16,49,108,0
33134553,FELIZ IDADE CRECHE MATERNAL LTDA ME,14,0,0,0
33134561,CRECHE KIDS BABIES LTDA ME,32,40,0,0
33134570,COLEGIO MAGICA DO SABER,0,4,20,0
33134588,CENTRO EDUC PLANETA AGUA,22,10,7,0
33134600,CRIANCARTES,88,0,0,0
33134626,ESTACAO FUTURO CENTRO EDUCACIONAL LTDA,30,0,0,0
33134634,CENTRO EDUCACIONAL CAMPINHO,36,78,520,191
33134642,CRECHE ESCOLA SARAH DAWSEY,77,75,0,0
33134650,CENTRO EDUC MAGALI SOCIEDADE SIMPLES LTDA,2,4,9,0
33134677,OS BATUTINHAS ESPACO DE EDUC INFANTIL,123,52,0,0
33134685,INSTITUTO DE ENSINO AVANCADO,2,12,62,0
33134707,JARDIM DOS PIRILAMPOS CRECHE MATERNAL LTDA,6,0,0,0
33134715,PASSO A PASSO CRECHE E ESCOLA,18,16,0,0
33134774,PALMO E MEIO CRECHE MATERNAL LTDA,25,20,0,0
33134804,CASA JOAO DE BARRO CRECH E EDUC PRE-ESC LTDA,32,13,0,0
33134812,CRECHE ALEGRIA E CIA LTDA ME,0,24,50,0
33134847,CENTRO EDUCACIONAL DA URCA,28,35,71,0
33134855,CENTRO DE EDUCACAO INFANTIL AQUARELA LTDA,41,18,0,0
33134871,CENTRO EDUCACIONAL J E J,15,14,28,0
33134880,CENTRO EDUCACIONAL ROGERIO JONAS ZYLBERSZTAJN LTDA,0,14,38,9
33134898,TRAMPOLIM EDUCACAO INFANTIL,77,50,0,0
33134901,JARDIM FORMIGUINHA ZIZI,28,69,232,14
33134910,CRECHE BAMBINI LTDA,47,34,0,0
33134952,CENTRO DE EDUCACAO UERIRI LTDA,67,59,0,0
33134979,TIC TIC TAC CRECHE LTDA,159,110,0,0
33134987,PASSO A PASSO CRECHE E ESCOLA,46,17,0,0
33134995,ASSOCIACAO CENTRO EDUCACIONAL REBRAL,200,0,0,0
33135029,CONSTRUIR BRINCANDO EDUCACAO INFANTIL,26,3,0,0
33135037,CENTRO EDUCACIONAL CRIARTE,40,35,80,0
33135053,CENTRO EDUCACIONAL MIRAFLORES,59,38,76,0
33135061,COLEGIO MONTEIRO COELHO,5,20,40,0
33135070,ESCOLA CAMPOS DO SABER,26,35,83,0
33135088,CEPEB - CENTRO DE ESTUDOS E PESQUISAS DE EDUCACAO BRASILEIRA LTDA,88,42,0,0
33135100,CRIATIVA CENTRO DE RECREACAO INFANTIL,86,53,0,0
33135126,CRECHE JARDIM BOTANICO LTDA,46,19,0,0
33135142,CRECHE CRIATIVA,108,68,0,0
33135150,EDUCANDARIO SANTA BARBARA,19,25,57,0
33135169,GRUPO FARIA BRITO - OFICINA DA CRIANCA,0,0,305,76
33135193,CE PROFESSOR JOSE DE SOUZA MARQUES,0,0,0,960
33135282,CENTRO EDUC SAO PATRICIO,20,23,15,0
33135290,CENTRO EDUCACIONAL MILLENIUM,59,73,174,0
33135347,CRECHE MATERNAL GUGA,26,32,0,0
33135363,C EDUC CRECH JARDIM GUANABARA LTDA,92,39,0,0
33135371,COLEGIO CRUZEIRO - JACAREPAGUA,78,184,1227,285
33135380,COLEGIO E CURSO SONNART,2,5,79,0
33135398,ESCOLA PDG JARDIM OCEANICO LTDA-ME,92,14,0,0
33135428,CENTRO EDUCACIONAL COSTA MELO LTDA ME,2,7,52,8
33135576,ESCOLA BAMBINO,32,18,0,0
33135592,JARDIM ESCOLA LAPIS DE COR,12,20,37,0
33135614,JARDIM ESCOLA COLONIA DO SABER LTDA,0,0,62,0
33135630,CENTRO EDUCACIONAL CRISTINA NAPOLEAO EIRELLI,17,27,138,0
33135657,0724807 EDI CARMEN MIRANDA,158,0,0,0
33135681,SOCIEDADE EDUCACIONAL GIRASSOL LTDA,14,6,25,0
33135690,CENTRO EDUCACIONAL S J MAIA - ME LTDA,19,21,0,0
33135703,ESCOLA BAMBALALAO LTDA,87,39,0,0
33135827,COLEGIO E CURSO PENSI,0,0,721,288
33135924,COLEGIO QI,0,0,722,263
33135983,CRECHE ESCOLA GOTINHAS DE ORVALHO,24,66,39,0
33136106,JD ESC LUA DE CRISTAL - CENTR EDUC AGOSTINHO GOMES,0,0,11,0
33136149,CENTRO DE EDUCACAO INFANTIL JABUTI,74,28,0,0
33136360,CRECHE ESCOLA COMUNITARIA TIO PATINHAS,76,0,0,0
33136416,CENTRO EDUCACIONAL CANTO DE VITORIA,41,62,317,0
33136424,CE PROFESSORA VILMA ATANAZIO,0,0,0,1138
33136432,CE PROFESSORA VANIA DO AMARAL MATIAS EDDE,0,0,0,1104
33136459,CE PROFESSORA ALBA CANIZARES DO NASCIMENTO,0,0,0,387
33136467,CE PROFESSOR CARLOS DA COSTA,0,0,0,0
33136475,CE MONSENHOR MIGUEL DE SANTA MARIA MOCHON,0,0,0,324
33136483,CE GANDHI,0,0,0,254
33136491,CE PROFESSORA ALDA LINS FREIRE,0,0,0,0
33136505,CE PROFESSORA JEANNETTE DE SOUZA COELHO MANNARINO,0,0,0,2353
33136513,CE ROSARIA TROTTA,0,0,0,331
33136521,CE PROFESSORA SONIA MARIA MENEZES SOARES,0,0,0,0
33136530,0734804 EDI MARIA BERALDA,44,175,0,0
33136580,CENTRO CULTURAL PEDRO II,27,53,249,0
33136610,CRECHE DA FUNDACAO OSWALDO CRUZ,224,76,0,0
33136629,CENTRO EDUCACIONAL DA PRIMEIRA INFANCIA EIRELI,47,20,0,0
33136670,CE GILDO CANDIDO DA SILVA,0,0,84,16
33136696,CE LIBERDADE,0,0,0,539
33136742,COLEGIO OLIVEIRA GALENO,31,60,430,0
33136750,0209605 CRECHE MUNICIPAL SAO SEBASTIAO - ARRELIA,97,0,0,0
33136777,0206603 CRECHE MUNICIPAL JACO INACIO GOMES,132,0,0,0
33136807,0724603 CRECHE MUNICIPAL BENEDITA SIQUEIRA LOPES,110,153,0,0
33136823,0716604 CRECHE MUNICIPAL GERMINIO DE SOUZA ESTRELA,137,0,0,0
33136840,0313603 CRECHE MUNICIPAL SYLVIA ORTHOF,74,0,0,0
33136858,0716609 CRECHE MUNICIPAL RIO NOVO - RIO DAS FLORES,151,0,0,0
33136866,0208604 CRECHE MUNICIPAL TIA BELA,87,0,0,0
33136882,0205601 CRECHE MUNICIPAL IRMAS BAPTISTA,127,0,0,0
33136890,CPII - CAMPUS REALENGO I,24,146,483,0
33136939,0313602 CRECHE MUNICIPAL ACONCHEGO,113,0,0,0
33136947,0410601 CRECHE MUNICIPAL MANGUINHOS,140,137,0,0
33136955,0622601 CRECHE MUNICIPAL JOSE GOULART,99,0,0,0
33136963,0515611 CRECHE MUNICIPAL VOVO MARIA JOANA,93,0,0,0
33136971,0515808 EDI GUARACIARA RODRIGUES DINIZ,109,46,0,0
33136980,0514605 CRECHE MUNICIPAL O SONHO DE RAMON PASCUAL,147,0,0,0
33136998,0716608 CRECHE MUNICIPAL IRMA DULCE,148,0,0,0
33137005,0918603 CRECHE MUNICIPAL SEMPRE VIDA ELZA RABELO DE ANDRADE,89,101,0,0
33137013,0918608 CRECHE MUNICIPAL JARDIM MONTE SANTO,194,71,0,0
33137021,1019621 CRECHE MUNICIPAL SEMPRE VIDA ESTRELA DO ALAGADO,74,45,0,0
33137030,1019618 CRECHE MUNICIPAL LEUZA MARINS NOVAES S SANTOS,139,0,0,0
33137048,1019614 CRECHE MUNICIPAL INSPETOR HERALDO CARVALHO DE SOUSA,225,0,0,0
33137056,1019610 CRECHE MUNICIPAL CHAVE DO TAMANHO,95,112,0,0
33137064,1019623 CRECHE MUNICIPAL SEMPRE VIDA TERRA DA PAZ,137,0,0,0
33137226,ESC FLORA EDUCACAO INFANTIL,10,28,100,0
33137315,SOMEC SISTEMA DE ENSINO,0,31,321,55
33137331,0431602 CRECHE MUNICIPAL BARBOSA LIMA SOBRINHO,180,0,0,0
33137447,SENAI SANTA CRUZ,0,0,0,0
33137455,INSTITUTO SENAI DE TECNOLOGIA AUTOMACAO E SIMULACAO,0,0,0,0
33137463,SENAI MARACANA,0,0,0,0
33137471,SENAI TIJUCA,0,0,0,0
33137510,ESCOLA GIMENES,6,16,0,0
33137870,CENTRO COMUNITARIO DA VILA PROLETARIA DA PENHA,158,0,0,0
33138028,COLEGIO E CURSO PENSI RECREIO II,0,0,222,0
33138079,COLEGIO PRIORIDADE HUM,0,0,88,241
33138087,COLEGIO CURSO PREPARATORIO PRIORIDADE HUM MADUREIRA LTDA,0,0,310,195
33138290,COLEGIO CURSO INTELLECTUS - UNIDADE VILA ISABEL,0,0,211,93
33138354,CE PROFESSOR OZEAS GOMES LARANGEIRAS,0,0,0,490
33138575,CEJA INSTITUTO BENJAMIN CONSTANT,0,0,0,0
33138648,CE STELLA MATUTINA,0,0,0,1179
33138885,ESCOLA PINHEIRO JUNIOR CATETE,50,31,147,0
33139156,CE PROFESSORA SONIA REGINA SCUDESE DESSIMONI PINTO,0,0,0,931
33139792,0625035 ESCOLA MUNICIPAL PREFEITO MARCOS TAMOYO,0,122,528,0
33139806,0918085 ESCOLA MUNICIPAL PROFESSOR HELTON ALVARES VELOSO DE CASTRO,0,0,308,0
33139814,0918084 ESCOLA MUNICIPAL PROFESSOR ALFREDO DE PIRES FLORES,0,0,574,0
33139989,INSTITUTO GUANABARA LTDA FILIAL BANGU,0,0,284,150
33140030,CE CONDE PEREIRA CARNEIRO,0,0,0,334
33140049,CE OSWALDO TEIXEIRA,0,0,0,74
33140081,1026017 ESCOLA MUNICIPAL GIUSEPPE MELCHIORI - PADRE JOSE,0,0,333,0
33140090,0716069 ESCOLA MUNICIPAL JORGE AMADO,0,164,1007,0
33140103,0724027 ESCOLA MUNICIPAL MARIA CLARA MACHADO,0,0,739,0
33140111,1026018 ESCOLA MUNICIPAL EMMA DAVILA DE CAMILLIS,0,0,438,0
33140120,1019060 ESCOLA MUNICIPAL MANOEL PORTO FILHO,0,0,889,0
33140154,1019059 ESCOLA MUNICIPAL PROFESSOR JORGE GONCALVES FARINHA,0,0,332,0
33140200,21ESCOLA PINHEIRO JUNIOR,4,21,126,0
33140219,ESCOLA PINHEIRO JUNIOR TIJUCA,16,14,83,0
33140367,CENTRO EDUCACIONAL TERRA BELA,19,28,130,0
33140430,JARDIM ESCOLA TIA SAHRA,0,0,47,0
33140472,ESCOLA PINHEIRO JUNIOR,24,33,162,0
33140626,SISTEMA ELITE DE ENSINO,0,0,0,409
33140650,INSTITUTO GUANABARA LTDA,0,0,61,136
33140669,CE JORNALISTA TIM LOPES,0,0,0,1312
33140677,ESCOLA DINAMIS,0,0,379,0
33140715,CE ANTONIO HOUAISS,0,0,0,1370
33140731,ESCOLA ARTE PARLENDAS LTDA,30,30,72,0
33140790,JD ESC SANTO AFFONSO LTDA,11,24,0,0
33140812,CENTRO EDUCACIONAL MAIA SANTOS,0,66,161,0
33140820,JARDIM ESCOLA VOVO MERCEDES,10,17,22,0
33140839,CRECHE ESCOLA MUNDO FELIZ,27,13,0,0
33140847,ALDEIA NUCLEO DE EDUCACAO MONTESSORIANA,57,0,0,0
33140863,COLEGIO ISRAELITA BRASILEIRO A LIESSIN SCHOLEM ALEICHEM,41,45,273,73
33140928,JARDIM ESCOLA MEUS PRIMEIROS PASSOS,10,25,50,0
33140952,JARDIM ESCOLA SEREIA ENCANTADA,1,3,0,0
33141037,ESCOLA DE MUSICA VILLA-LOBOS,0,0,0,0
33141053,ESC TECNICA ARTE DO DENTE,0,0,0,0
33141061,ESCOLA TECNICA ESTADUAL DE TEATRO MARTINS PENA,0,0,0,0
33141070,COLEGIO CLAPAREDE - COLEGIO PINHEIRO GUIMARAES E ESCOLA PINHEIRO JUNIOR,20,29,121,0
33141177,0101602 CRECHE MUNICIPAL VIRGINIA LEMOS,74,62,0,0
33141185,0918602 CRECHE MUNICIPAL VITORIA DA PAZ,224,78,0,0
33141240,CASA SAO ROQUE,150,0,0,0
33141282,DELTA 3 EDUCACAO INFANTIL A C PEDAGOGICA S C LTDA,82,39,37,0
33141290,CRECHE ESCOLA SORRISO DE CRIANCA,27,22,11,0
33141347,CRIANCAS E CIA,70,47,0,0
33141380,PIPILA CRECHE LTDA,43,42,0,0
33141398,ESCOLA DE RECREACAO DO TIJUCA TENIS CLUBE,37,24,0,0
33141401,CENTRO EDUCACIONAL BATISTA,9,18,34,0
33141444,CEVISA JARDIM ESCOLA TURMINHA TICO E TECO,10,38,98,0
33141479,CRECHE ESCOLA TATI BI TATI,73,56,41,0
33141495,CRECHE MEU PIMPOLHO,14,31,56,0
33141533,COLEGIO CURSO GAU SISTEMA GAU DE ENSINO,0,0,176,42
33141630,COLEGIO E CURSO EXPRESSAO,17,36,266,0
33142726,COL ISRAELITA BRAS A LIESSIN SCHOLEM ALEICHEM,59,61,415,96
33142904,0716070 ESCOLA MUNICIPAL PROFESSORA MARIA THEREZINHA DE CARVALHO MACHADO,0,0,85,0
33142912,0716071 ESCOLA MUNICIPAL POETA MARIO QUINTANA,0,98,432,0
33142920,0918086 ESCOLA MUNICIPAL PROFESSOR FABIO CESAR PACIFICO,0,125,544,0
33143170,COLEGIO MOREIRA JUNIOR,0,0,0,102
33143323,INSTITUTO SENAI DE TECNOLOGIA SOLDA,0,0,0,0
33143331,COLEGIO QI,0,0,76,107
33143366,COLEGIO ICARO,0,0,64,118
33143374,COLEGIO ICARO LTDA,0,0,48,66
33143390,COLEGIO E CURSO PONTO DE ENSINO,0,0,414,127
33143404,CRECHE COMUNITARIA MUNDO MAGICO,160,0,0,0
33143412,PROJETO QUEBRA CABECA,95,0,0,0
33143420,CISIMNS CENTRO DE INTEGRACAO SOCIAL ISABEL MARIA DE NOVA SEPETIBA,136,0,0,0
33143544,CRECHE CASULO AGOSTIINHO,75,0,0,0
33143943,COLEGIO FARIAS NUNES LTDA,19,30,259,0
33143951,CENTRO EDUCACIONAL MARIO DIAS VICENTE,3,23,23,0
33143960,1019811 EDI PROFESSORA RAQUEL KELLY LANERA,185,383,0,0
33143978,1019062 ESCOLA MUNICIPAL PROFESSORA ZELIA CAROLINA DA SILVA PINHO,0,0,650,0
33143986,1026019 ESCOLA MUNICIPAL PROFESSORA MARIA HELENA SAMPAIO MARQUES,0,0,692,0
33144176,JD ESC LIVRINHO DOURADO LTDA-ME,48,29,0,0
33144192,JD DE INF PALHACINHO PLIM PLIM,12,37,103,0
33144206,CENTRO EDUCACIONAL FRAGA SILVA,22,4,12,0
33144230,CENTRO EDUCACIONAL FELIPENSE LTA,7,12,25,0
33144257,CENTRO EDUC OLIVEIRA SOUZA LTDA-CANTINHO DO SABER,2,56,209,0
33144265,CENTRO DE EDUCACAO INFANTIL FONTEDUCART LTDA,0,8,16,0
33144273,CENTRO EDUCACIONAL CASTELLO BRANCO,18,63,166,0
33144362,CENTRO EDUCACIONAL DA BOIUNA,27,28,33,0
33144397,0625803 EDI PROFESSORA BEATRIZ DE SOUZA MADEIRA,155,0,0,0
33144400,INSTITUTO DE EDUCACAO DIAS,7,7,132,0
33144460,JARDIM ESCOLA COMECINHO DE VIDA,33,35,61,0
33144494,SISTEMA EDUCACIONAL GENESIS,7,18,38,0
33144524,CENTRO EDUCACIONAL OLIVEIRA SANCHO,23,28,92,0
33144540,EDUCANDARIO SAO PEDRO,7,9,13,0
33144575,ASSOCIACAO DE EDUCACAO INFANTIL FLORESCER,88,0,0,0
33144583,CRECHE RITA ALEXANDRINA FERREIRA,130,0,0,0
33144591,0514602 CRECHE MUNICIPAL JECIA DE FREITAS FERREIRA,168,0,0,0
33144605,CRECHE ARTE TIO JOAO,97,0,0,0
33144613,CENTRO PASTORAL SOCIAL PADRE JUSTINO RUSSOLILLO,45,0,0,0
33144621,0107604 CRECHE MUNICIPAL HOMERO JOSE DOS SANTOS,146,0,0,0
33144648,0205602 CRECHE MUNICIPAL TIA SONIA CRISPINIANO,127,0,0,0
33144664,0208601 CRECHE MUNICIPAL CASA BRANCA - PROFESSOR PAULO FREIRE,127,0,0,0
33144672,0411602 CRECHE MUNICIPAL TEMPO DE APRENDER,98,86,0,0
33144680,0411610 CRECHE MUNICIPAL MUSSUM - O TRAPALHAO,121,0,0,0
33144699,0431601 CRECHE MUNICIPAL LUIS CARLOS DE OLIVEIRA CAMARA,100,0,0,0
33144702,0430601 CRECHE MUNICIPAL MENINO MALUQUINHO,98,96,0,0
33144710,0431608 CRECHE MUNICIPAL ARI PIMENTEL,141,0,0,0
33144737,0515602 CRECHE MUNICIPAL SAO MIGUEL ARCANJO,142,0,0,0
33144745,0515612 CRECHE MUNICIPAL TIA MARIA DO JONGO,141,0,0,0
33144753,0716601 CRECHE MUNICIPAL OTAVIO HENRIQUE DE OLIVEIRA,131,0,0,0
33144761,0918605 CRECHE MUNICIPAL SEMPRE VIDA PROFESSORA EUGENIA MARIA VELOSO MARCHESE,150,0,0,0
33144770,0817601 CRECHE MUNICIPAL JOSE FELIX,215,0,0,0
33144788,1019604 CRECHE MUNICIPAL AYRTON SENNA,88,0,0,0
33144800,INSTITUTO CULTURAL DE APERFEICOAMENTO INFANTIL,39,56,199,0
33144826,CENTRO EDUCACIONAL NOSSO FUTURO,48,67,65,0
33144834,JARDIM ESCOLA PEQUENO NOTAVEL,16,21,0,0
33144850,CRECHE PRIMEIROS PASSOS,29,22,68,0
33144885,CENTRO DE ENSINO ARTIMANHA LTDA,11,67,119,0
33144907,CRECHE MATERNAL CRESCER LTDA,61,32,0,0
33144915,CENTRO EDUCACIONAL SOUZA GOMES,19,40,49,0
33144923,GENTE MIUDA EDUCACAO INFANTIL,77,0,99,0
33144982,REINO DOS PEQUENINOS,6,24,26,0
33144990,JARDIM ESCOLA PEQUENOS GRACIOSOS,23,30,55,0
33145008,CENTRO EDUCACIONAL FOGUETINHO,24,53,97,0
33145024,CENT EDUC ESPERANCA DA 1ª IG BAT DO ALTO BOA VISTA,11,27,60,0
33145032,CRECHE ESCOLA ESPERANCA DO AMANHA,46,10,0,0
33145059,CENTRO EDUCACIONAL MENDES BARBOSA,3,25,105,0
33145075,CRECHE ABRINDO PORTAS SOCIEDADE CIVIL,122,0,0,0
33145091,CENTRO EDUCACIONAL JD ESC CRIANCA PERALTA,15,29,38,0
33145105,CENTRO EDUCACIONAL PROFª ZILAH TERRA DE FARIA,35,49,147,0
33145253,0515613 CRECHE MUNICIPAL MANOEL DA ROCHA APRISCO,130,0,0,0
33145261,CER - CENTRO EDUCACIONAL RIO LTDA,64,54,194,0
33145326,COLEGIO SANTA CRUZ,10,37,372,53
33145415,CRECHE CIRANDA DOS GIRASSOIS LTDA-ME,25,13,0,0
33145440,CE SAO JOAO BATISTA,0,0,0,0
33145474,ESCOLA BRITANICA - THE BRITISH SCHOOL RIO DE JANEIRO BOTAFOGO,0,0,372,0
33146071,0430009 ESCOLA MUNICIPAL PROFESSOR PAULO FREIRE,0,0,693,0
33146080,ESCOLA BRITANICA - THE BRITISH SCHOOL RIO DE JANEIRO BOTAFOGO,0,208,86,0
33146098,0817128 ESCOLA MUNICIPAL AUSTRAGESILO DE ATAYDE,0,53,412,0
33146110,1019064 ESCOLA MUNICIPAL ALVARO VALLE,0,0,328,0
33146128,1019812 EDI ELIZABETH PAPERA,0,246,0,0
33146136,1026020 ESCOLA MUNICIPAL PROFESSORA ELISA JOAQUINA DALTRO PEIXOTO,0,306,177,0
33146144,1019065 ESCOLA MUNICIPAL MARIO LAGO,0,0,538,0
33146160,CE JOSE LEWGOY,0,0,0,0
33146225,E T E DE TRANSPORTES ENGENHEIRO SILVA FREIRE,0,0,0,0
33146268,0716073 ESCOLA MUNICIPAL ROBERTO BURLE MARX,0,94,516,0
33146292,0206024 ESCOLA MUNICIPAL SERGIO VIEIRA DE MELLO,0,148,638,0
33146950,CE PROFESSORA MARIA DE LOURDES DE OLIVEIRA LAVOR TIA LAVOR,0,0,0,1578
